"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"1583","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",3,"verified purchase","amazon customer","i was pleased with the first aid kit and its good value for money to buy the items seperately would cost more ive added a few more plasters disposable gloves and sterile wipes",2024-02-09
"1584","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","olivia liddiard","handy size easy to carry around",2024-02-27
"1585","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","olivia liddiard","you get exactly what you order fantastic really comes in handy it is on the bigger size so would reccomend buying a smaller first aid bag if you plan on travelling with it",2024-02-01
"1586","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","amazon customer","quick delivery great product",2024-02-12
"1587","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","rusty","great versatile kit recommended",2024-02-16
"1588","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",4,"verified purchase","layken","amazing price came with everything you need in a first aid kit perfect for families would definitely recommend",2024-02-29
"1589","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","anonymous","very happy with my product thank you ",2024-01-11
"1590","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","amazon customer","well pricedarrived quicklywell packedthe best equipped first aid kit i have purchased over a period of  years",2024-01-29
"1591","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",4,"verified purchase","amazon customer","this is actually the second one of these i have purchased over the past couple of years as i wanted one for upstairs  and downstairs due to having mobility issues and needing to use a starlit i felt that should anything happen and i was unable to get downstairs in time it made sense having already bought one previously i went for the same knowing i could trust it to have what i required ideal for homes and small businesses alike and a good price would recommend this for both and probs for caravaning or camping and even travelling abroad as it is small and compact but contains alot excellent and would buy again",2024-02-09
"1592","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","caitlin","good value for money well packed and lightweight comprehensive contents that i will add too ie tube of antiseptic cream a better pair of scissors painkillers etc was confused at first as others are looking at the  star reviews with the dates on some of the contents which appeared to show that they were out of date rang the parent company that supply amazon who are an established reputable medical supplier and they explained that those contents that are sterile will have a date when the item was packed alongside a picture of a building and an expiry date alongside a picture of an egg timer picture attached if the items are not sterile however then they will not have an expiry date just a date when they were packed have suggested that the company put a note to that effect in their packs which they will take on board moving forward",2024-02-29
"1593","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",3,"verified purchase","amazon customer","i was pleased with the first aid kit and its good value for money to buy the items seperately would cost more ive added a few more plasters disposable gloves and sterile wipes",2024-02-09
"1594","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","olivia liddiard","handy size easy to carry around",2024-02-27
"1595","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","olivia liddiard","you get exactly what you order fantastic really comes in handy it is on the bigger size so would reccomend buying a smaller first aid bag if you plan on travelling with it",2024-02-01
"1596","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","amazon customer","quick delivery great product",2024-02-12
"1597","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","rusty","great versatile kit recommended",2024-02-16
"1598","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",4,"verified purchase","layken","amazing price came with everything you need in a first aid kit perfect for families would definitely recommend",2024-02-29
"1599","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","anonymous","very happy with my product thank you ",2024-01-11
"1600","lewisplast premium first aid kit for home car holiday and workplace  includes bandages eye pods ice packs and essentials for everyday situations  count pack of ",5,"verified purchase","amazon customer","well pricedarrived quicklywell packedthe best equipped first aid kit i have purchased over a period of  years",2024-01-29
"1601","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","survivalist ","i bought this to supplement a trauma ifak its light compact and well equipped for such a reasonable price excellent value and i would definitely recommend it",2024-02-04
"1602","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","antoine","well equipped and value for money so much fits comfortably inside this small and super travel friendly bag great peace of mind for when travelling ",2024-01-16
"1603","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",3,"verified purchase","survivalist ","what can you say this is a brilliant first aid kit for the price construction of the pouch is solid and slimline meaning it will fit nicely inside a bagcontents are spot on ive added a few extras to bulk it out including a cat and chest seal had to remove a couple of bit to get these in but makes for a solid edc first aid kitrecommended",2024-02-04
"1604","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","aimeevlog","it has got the basic thing that you need",2024-01-05
"1605","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","brave biscuit","in a nutshell this first aid kit is a practical welldesigned hero in a small box its the kind of thing you hope you never have to use extensively but when you do need it youre darn glad its there if youre in the market for a solid first aid kit this one is a winner",2024-01-12
"1606","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","rithy hy","very good value  i received order and within  hours had used it  times",2023-11-08
"1607","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","gina","good peace of mind to have on the bike",2024-01-09
"1608","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","gina","good value for the amount of items that comes in the package",2024-02-21
"1609","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","amazon customer","nice little pack to go in the car for our employees who need to go out to sites ensures our employees have the basics should anything happen hopefully they will never need to use it",2024-02-27
"1610","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","smokiej","this low cost but medical items packed first aid kit should me the need of any small accidents or provide a means to get you and your to aei added some paracetamol some aspirin and some cocodamol and a small tube of antiseptic ointment because after spending so little on this really great minor injury first aid pack it seemed silly not toit lives in a kitchen drawer but its fully self contained and will go with us on trips and holidays because it only actually works if you have it with you when you need iti will take it with us on trips and travel because i know how expensive and life threatening it can be when you dont",2024-02-03
"1611","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","survivalist ","i bought this to supplement a trauma ifak its light compact and well equipped for such a reasonable price excellent value and i would definitely recommend it",2024-02-04
"1612","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","antoine","well equipped and value for money so much fits comfortably inside this small and super travel friendly bag great peace of mind for when travelling ",2024-01-16
"1613","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",3,"verified purchase","survivalist ","what can you say this is a brilliant first aid kit for the price construction of the pouch is solid and slimline meaning it will fit nicely inside a bagcontents are spot on ive added a few extras to bulk it out including a cat and chest seal had to remove a couple of bit to get these in but makes for a solid edc first aid kitrecommended",2024-02-04
"1614","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","aimeevlog","it has got the basic thing that you need",2024-01-05
"1615","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","brave biscuit","in a nutshell this first aid kit is a practical welldesigned hero in a small box its the kind of thing you hope you never have to use extensively but when you do need it youre darn glad its there if youre in the market for a solid first aid kit this one is a winner",2024-01-12
"1616","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","rithy hy","very good value  i received order and within  hours had used it  times",2023-11-08
"1617","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","gina","good peace of mind to have on the bike",2024-01-09
"1618","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","gina","good value for the amount of items that comes in the package",2024-02-21
"1619","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","amazon customer","nice little pack to go in the car for our employees who need to go out to sites ensures our employees have the basics should anything happen hopefully they will never need to use it",2024-02-27
"1620","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","smokiej","this low cost but medical items packed first aid kit should me the need of any small accidents or provide a means to get you and your to aei added some paracetamol some aspirin and some cocodamol and a small tube of antiseptic ointment because after spending so little on this really great minor injury first aid pack it seemed silly not toit lives in a kitchen drawer but its fully self contained and will go with us on trips and holidays because it only actually works if you have it with you when you need iti will take it with us on trips and travel because i know how expensive and life threatening it can be when you dont",2024-02-03
"1621","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","survivalist ","i bought this to supplement a trauma ifak its light compact and well equipped for such a reasonable price excellent value and i would definitely recommend it",2024-02-04
"1622","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","antoine","well equipped and value for money so much fits comfortably inside this small and super travel friendly bag great peace of mind for when travelling ",2024-01-16
"1623","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",3,"verified purchase","survivalist ","what can you say this is a brilliant first aid kit for the price construction of the pouch is solid and slimline meaning it will fit nicely inside a bagcontents are spot on ive added a few extras to bulk it out including a cat and chest seal had to remove a couple of bit to get these in but makes for a solid edc first aid kitrecommended",2024-02-04
"1624","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","aimeevlog","it has got the basic thing that you need",2024-01-05
"1625","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","brave biscuit","in a nutshell this first aid kit is a practical welldesigned hero in a small box its the kind of thing you hope you never have to use extensively but when you do need it youre darn glad its there if youre in the market for a solid first aid kit this one is a winner",2024-01-12
"1626","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","rithy hy","very good value  i received order and within  hours had used it  times",2023-11-08
"1627","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","gina","good peace of mind to have on the bike",2024-01-09
"1628","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","gina","good value for the amount of items that comes in the package",2024-02-21
"1629","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","amazon customer","nice little pack to go in the car for our employees who need to go out to sites ensures our employees have the basics should anything happen hopefully they will never need to use it",2024-02-27
"1630","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","smokiej","this low cost but medical items packed first aid kit should me the need of any small accidents or provide a means to get you and your to aei added some paracetamol some aspirin and some cocodamol and a small tube of antiseptic ointment because after spending so little on this really great minor injury first aid pack it seemed silly not toit lives in a kitchen drawer but its fully self contained and will go with us on trips and holidays because it only actually works if you have it with you when you need iti will take it with us on trips and travel because i know how expensive and life threatening it can be when you dont",2024-02-03
"1631","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","survivalist ","i bought this to supplement a trauma ifak its light compact and well equipped for such a reasonable price excellent value and i would definitely recommend it",2024-02-04
"1632","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","antoine","well equipped and value for money so much fits comfortably inside this small and super travel friendly bag great peace of mind for when travelling ",2024-01-16
"1633","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",3,"verified purchase","survivalist ","what can you say this is a brilliant first aid kit for the price construction of the pouch is solid and slimline meaning it will fit nicely inside a bagcontents are spot on ive added a few extras to bulk it out including a cat and chest seal had to remove a couple of bit to get these in but makes for a solid edc first aid kitrecommended",2024-02-04
"1634","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","aimeevlog","it has got the basic thing that you need",2024-01-05
"1635","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","brave biscuit","in a nutshell this first aid kit is a practical welldesigned hero in a small box its the kind of thing you hope you never have to use extensively but when you do need it youre darn glad its there if youre in the market for a solid first aid kit this one is a winner",2024-01-12
"1636","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","rithy hy","very good value  i received order and within  hours had used it  times",2023-11-08
"1637","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","gina","good peace of mind to have on the bike",2024-01-09
"1638","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","gina","good value for the amount of items that comes in the package",2024-02-21
"1639","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","amazon customer","nice little pack to go in the car for our employees who need to go out to sites ensures our employees have the basics should anything happen hopefully they will never need to use it",2024-02-27
"1640","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","smokiej","this low cost but medical items packed first aid kit should me the need of any small accidents or provide a means to get you and your to aei added some paracetamol some aspirin and some cocodamol and a small tube of antiseptic ointment because after spending so little on this really great minor injury first aid pack it seemed silly not toit lives in a kitchen drawer but its fully self contained and will go with us on trips and holidays because it only actually works if you have it with you when you need iti will take it with us on trips and travel because i know how expensive and life threatening it can be when you dont",2024-02-03
"1641","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","survivalist ","i bought this to supplement a trauma ifak its light compact and well equipped for such a reasonable price excellent value and i would definitely recommend it",2024-02-04
"1642","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","antoine","well equipped and value for money so much fits comfortably inside this small and super travel friendly bag great peace of mind for when travelling ",2024-01-16
"1643","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",3,"verified purchase","survivalist ","what can you say this is a brilliant first aid kit for the price construction of the pouch is solid and slimline meaning it will fit nicely inside a bagcontents are spot on ive added a few extras to bulk it out including a cat and chest seal had to remove a couple of bit to get these in but makes for a solid edc first aid kitrecommended",2024-02-04
"1644","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","aimeevlog","it has got the basic thing that you need",2024-01-05
"1645","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","brave biscuit","in a nutshell this first aid kit is a practical welldesigned hero in a small box its the kind of thing you hope you never have to use extensively but when you do need it youre darn glad its there if youre in the market for a solid first aid kit this one is a winner",2024-01-12
"1646","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","rithy hy","very good value  i received order and within  hours had used it  times",2023-11-08
"1647","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",4,"verified purchase","gina","good peace of mind to have on the bike",2024-01-09
"1648","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","gina","good value for the amount of items that comes in the package",2024-02-21
"1649","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","amazon customer","nice little pack to go in the car for our employees who need to go out to sites ensures our employees have the basics should anything happen hopefully they will never need to use it",2024-02-27
"1650","lewisplast premium  piece first aid kit  safety essentials for travel car home camping work hiking  holiday red  small",5,"verified purchase","smokiej","this low cost but medical items packed first aid kit should me the need of any small accidents or provide a means to get you and your to aei added some paracetamol some aspirin and some cocodamol and a small tube of antiseptic ointment because after spending so little on this really great minor injury first aid pack it seemed silly not toit lives in a kitchen drawer but its fully self contained and will go with us on trips and holidays because it only actually works if you have it with you when you need iti will take it with us on trips and travel because i know how expensive and life threatening it can be when you dont",2024-02-03
"1651","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","primeuser","ive tried many different products to remove stains but none of them worked as well as this one dr beckmann carpet stain remover is amazing it removes new and driedin stains even the ones that have been there for months it works on all kinds of stains such as coffee wine mud chocolate and more it also eliminates odors and leaves a fresh scentthe product comes with a  ml bottle and an applicator brush the bottle has a nozzle that allows you to spray the product directly on the stain the applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers the product is easy to use and doesnt require any rinsing or vacuuming you just spray brush and blot with a clean cloth the stain disappears in minutesthe only thing i dont like about this product is that its quite expensive however i think its worth it because it saves me time and money in the long run i dont have to hire a professional carpet cleaner or replace my carpets i can keep them looking new and clean with this productoverall this is a fantastic product for anyone who has carpets and pets or kids it removes stains quickly and effectively and its easy to use its a miracle worker for stubborn carpet stains i would highly recommend this product to anyone who needs a reliable carpet cleaner",2023-12-15
"1652","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","heather","i had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet id tried literally everything tried this stuff and it was gone in one go totally amazing considering the price as well im stocking up",2024-02-28
"1653","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",3,"verified purchase","primeuser","the best stain remover for me always works good to have on hand quick to use with the scrubby head must admit i have refilled my bottle with another carpet cleaner a few times now",2023-12-15
"1654","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","katina lowe","i used this dr beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove itworking as per instructions it cleared most of the very large stain in about five minutesi then used the machine to rinse out all the deep seated residues of dr beckmann and stain and here the previously ineffective  machine        suddenly proved very useful leaving the carpet almost dry  if you know where the stain was then you can just about see it but onone else will notice itthe only quibble i have is that the seal on the bottle is now open and there is no alternative cap i can find to fit it",2024-02-25
"1655","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","guy mawson","this product is amazing from red wine pet urineanything cleans with no stainscompletely disappearsfantastic productand brilliant  pricemy go to stain remover everytime",2023-12-15
"1656","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","r f stevens","quick and easy to use mess and fuss free really effective highly recommended",2024-01-31
"1657","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","taylor yusuf","found a red stain on carpet and this was so easy to use and got stain up my daughters use theres a lot if  of their cats is sick on carpet this gets it up straightaway",2024-02-21
"1658","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","we have  small dogs who sometimes have upset tummieswe always use dr beckmanns  its a little more expensive than some on the market but is extremely reliable  our carpets always end up stainfree in minutes  works first time every time  and thats exactly what we want  we wouldnt dream of using anything else  highly recommended",2024-02-04
"1659","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","as my title eludes to my toddler somehow managed to smear make up into my cream carper absolute nightmare enter dr beckmans carpet cleaner did a magnificent job considering i avoided the mess for a food few days before scrubbing this into the carpetit works it lifted the stain brilliantly the best way ive found it to rub this in as per the bottle and then really heavily dab a cloth or baby wipes in my case and the foam lifts the stain out into the cloth",2024-02-28
"1660","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","heather","we had a puppy for a week over christmas my daughter sensibly kept the puppy away from the kids until after the festivities they got a cute gift after new year imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioningnow imagine your carpet if you arent quick enough to carry him to the garden this stuff is amazing has saved a fortune in cleaning bills and it totally works highly recommend",2024-02-27
"1661","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","primeuser","ive tried many different products to remove stains but none of them worked as well as this one dr beckmann carpet stain remover is amazing it removes new and driedin stains even the ones that have been there for months it works on all kinds of stains such as coffee wine mud chocolate and more it also eliminates odors and leaves a fresh scentthe product comes with a  ml bottle and an applicator brush the bottle has a nozzle that allows you to spray the product directly on the stain the applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers the product is easy to use and doesnt require any rinsing or vacuuming you just spray brush and blot with a clean cloth the stain disappears in minutesthe only thing i dont like about this product is that its quite expensive however i think its worth it because it saves me time and money in the long run i dont have to hire a professional carpet cleaner or replace my carpets i can keep them looking new and clean with this productoverall this is a fantastic product for anyone who has carpets and pets or kids it removes stains quickly and effectively and its easy to use its a miracle worker for stubborn carpet stains i would highly recommend this product to anyone who needs a reliable carpet cleaner",2023-12-15
"1662","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","heather","i had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet id tried literally everything tried this stuff and it was gone in one go totally amazing considering the price as well im stocking up",2024-02-28
"1663","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",3,"verified purchase","primeuser","the best stain remover for me always works good to have on hand quick to use with the scrubby head must admit i have refilled my bottle with another carpet cleaner a few times now",2023-12-15
"1664","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","katina lowe","i used this dr beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove itworking as per instructions it cleared most of the very large stain in about five minutesi then used the machine to rinse out all the deep seated residues of dr beckmann and stain and here the previously ineffective  machine        suddenly proved very useful leaving the carpet almost dry  if you know where the stain was then you can just about see it but onone else will notice itthe only quibble i have is that the seal on the bottle is now open and there is no alternative cap i can find to fit it",2024-02-25
"1665","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","guy mawson","this product is amazing from red wine pet urineanything cleans with no stainscompletely disappearsfantastic productand brilliant  pricemy go to stain remover everytime",2023-12-15
"1666","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","r f stevens","quick and easy to use mess and fuss free really effective highly recommended",2024-01-31
"1667","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","taylor yusuf","found a red stain on carpet and this was so easy to use and got stain up my daughters use theres a lot if  of their cats is sick on carpet this gets it up straightaway",2024-02-21
"1668","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","we have  small dogs who sometimes have upset tummieswe always use dr beckmanns  its a little more expensive than some on the market but is extremely reliable  our carpets always end up stainfree in minutes  works first time every time  and thats exactly what we want  we wouldnt dream of using anything else  highly recommended",2024-02-04
"1669","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","as my title eludes to my toddler somehow managed to smear make up into my cream carper absolute nightmare enter dr beckmans carpet cleaner did a magnificent job considering i avoided the mess for a food few days before scrubbing this into the carpetit works it lifted the stain brilliantly the best way ive found it to rub this in as per the bottle and then really heavily dab a cloth or baby wipes in my case and the foam lifts the stain out into the cloth",2024-02-28
"1670","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","heather","we had a puppy for a week over christmas my daughter sensibly kept the puppy away from the kids until after the festivities they got a cute gift after new year imagine an eight week old puppy running wild in your living room because the cats hate him and you are responsible for handing him back with two eyes intact and functioningnow imagine your carpet if you arent quick enough to carry him to the garden this stuff is amazing has saved a fortune in cleaning bills and it totally works highly recommend",2024-02-27
"1671","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","primeuser","ive tried many different products to remove stains but none of them worked as well as this one dr beckmann carpet stain remover is amazing it removes new and driedin stains even the ones that have been there for months it works on all kinds of stains such as coffee wine mud chocolate and more it also eliminates odors and leaves a fresh scentthe product comes with a  ml bottle and an applicator brush the bottle has a nozzle that allows you to spray the product directly on the stain the applicator brush has stiff bristles that help to scrub the stain and lift it off the carpet fibers the product is easy to use and doesnt require any rinsing or vacuuming you just spray brush and blot with a clean cloth the stain disappears in minutesthe only thing i dont like about this product is that its quite expensive however i think its worth it because it saves me time and money in the long run i dont have to hire a professional carpet cleaner or replace my carpets i can keep them looking new and clean with this productoverall this is a fantastic product for anyone who has carpets and pets or kids it removes stains quickly and effectively and its easy to use its a miracle worker for stubborn carpet stains i would highly recommend this product to anyone who needs a reliable carpet cleaner",2023-12-15
"1672","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","heather","i had nothing left to lose by trying another product for a horrid dog sick stain on a pale grey stair carpet id tried literally everything tried this stuff and it was gone in one go totally amazing considering the price as well im stocking up",2024-02-28
"1673","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",3,"verified purchase","primeuser","the best stain remover for me always works good to have on hand quick to use with the scrubby head must admit i have refilled my bottle with another carpet cleaner a few times now",2023-12-15
"1674","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","katina lowe","i used this dr beckmann stain remover bottle and brush assembly to remove a red wine stain that had dried into the fitted carpet despite attempts by others with various chemicals and also a carpet cleaning machine to remove itworking as per instructions it cleared most of the very large stain in about five minutesi then used the machine to rinse out all the deep seated residues of dr beckmann and stain and here the previously ineffective  machine        suddenly proved very useful leaving the carpet almost dry  if you know where the stain was then you can just about see it but onone else will notice itthe only quibble i have is that the seal on the bottle is now open and there is no alternative cap i can find to fit it",2024-02-25
"1675","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","guy mawson","this product is amazing from red wine pet urineanything cleans with no stainscompletely disappearsfantastic productand brilliant  pricemy go to stain remover everytime",2023-12-15
"1676","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",4,"verified purchase","r f stevens","quick and easy to use mess and fuss free really effective highly recommended",2024-01-31
"1677","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","taylor yusuf","found a red stain on carpet and this was so easy to use and got stain up my daughters use theres a lot if  of their cats is sick on carpet this gets it up straightaway",2024-02-21
"1678","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","we have  small dogs who sometimes have upset tummieswe always use dr beckmanns  its a little more expensive than some on the market but is extremely reliable  our carpets always end up stainfree in minutes  works first time every time  and thats exactly what we want  we wouldnt dream of using anything else  highly recommended",2024-02-04
"1679","dr beckmann carpet stain remover  removes new and driedin stains  includes applicator brush  ml",5,"verified purchase","jo","as my title eludes to my toddler somehow managed to smear make up into my cream carper absolute nightmare enter dr beckmans carpet cleaner did a magnificent job considering i avoided the mess for a food few days before scrubbing this into the carpetit works it lifted the stain brilliantly the best way ive found it to rub this in as per the bottle and then really heavily dab a cloth or baby wipes in my case and the foam lifts the stain out into the cloth",2024-02-28
